Name;Substance;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022
Botswana;BC;0,385951192;0,410231056;0,396262044;0,417676901;0,46365886;0,491292064;0,596100042;0,619798281;0,631114368;0,650946211;0,711150399;1,004834173;1,006694404;1,027747648;1,038312382;1,096516372;1,110929165;1,018978691;1,218413786;1,265143592;1,236375706;1,267603835;1,394426727;1,415142261;1,431354133;1,428964864;1,49187095;1,507276971;1,551669401;1,634881875;1,652702832;1,661152911;1,646495087;1,622000666;1,616353037;1,605821189;1,659203349;1,746638492;1,795906818;1,748085036;1,715942358;1,726475469;1,742535331;1,901156995;2,081492679;2,008989707;1,866581759;1,898035373;2,031164167;1,907552879;1,807398138;1,873702927;1,993694461
Central African Republic;BC;1,222547368;1,238811193;1,287473204;1,340390471;1,403095586;1,476538347;1,531439495;1,568944518;1,621132952;1,669125437;1,707711767;1,767992097;1,822920173;1,857478502;1,967365773;2,018099412;2,088249992;2,146120713;2,148537317;2,148632535;2,142440238;2,152902813;2,200161489;2,169963407;1,980060195;2,045417375;1,779396572;1,809100101;1,819778401;1,44226846;1,452207262;1,438370898;1,442478052;1,455522177;1,485862491;1,527120271;1,528379195;1,891132274;1,881666985;1,891219297;1,910617752;1,933985741;1,958213218;1,942770326;1,959906492;1,978004858;1,996868956;2,006907341;2,023663001;2,062778281;2,091974326;2,101763961;2,098780891
Canada;BC;38,0463163;37,32838442;37,47386932;40,26810849;39,66119438;32,71151449;34,13995269;33,8192558;35,96515016;36,92358159;38,57918823;37,3301472;32,5703979;33,88527027;34,90932751;36,95275814;38,70126045;38,13877786;39,74680628;38,34697524;40,50975284;39,47387561;38,80627959;38,92161047;42,55233447;43,91017324;42,37613366;41,99126035;42,41226036;42,84968233;41,92195048;38,82781911;42,08537529;41,81217545;43,93224667;40,16841895;37,52224565;38,01858785;35,45868354;33,78228996;33,92026827;35,17851464;34,41780699;34,96540958;34,09139224;31,71108339;32,39166532;34,37858185;34,28393287;36,97854127;32,96134671;33,85641228;34,31980915
Switzerland;BC;3,419788477;3,385568035;3,22687194;3,525523883;2,958063557;2,512095515;2,468916478;2,51740918;2,592783401;2,565123363;2,672487783;2,716300086;2,585798872;2,402141307;2,275125786;2,39355134;2,270895355;2,127271516;2,105761849;2,106081891;2,714478831;2,78800826;2,63185779;3,159018689;3,103149106;3,166024805;3,03264924;2,823663069;2,80420476;2,564734905;2,649187296;2,632410444;2,499463925;2,611858646;2,540816043;2,609465989;2,602571491;2,519716241;2,800993677;2,847300279;2,956281518;2,627501061;2,794479885;2,924673705;2,655454214;2,676202489;2,78501971;2,756777272;2,661910968;2,676117502;2,589694629;2,64414405;2,665497205
Chile;BC;5,554502514;5,554558843;5,33987216;5,212364521;5,473399081;5,291362336;5,524920857;5,832649908;6,237612639;6,562215822;6,996441508;6,960515314;6,543691813;7,073099589;7,625541566;7,612695498;7,772306563;8,110522825;8,73787527;9,252310303;11,24278916;11,69363713;12,11964288;11,8801014;12,21868103;12,97531576;13,73988825;14,28089607;14,39753875;14,2697564;14,25601579;13,37159207;13,4473183;12,87280955;13,49741636;13,86536664;13,49070481;14,44390196;14,86521644;13,99690876;13,60663895;14,53361741;15,83137438;16,54909293;11,75454204;11,27242152;11,53053331;11,7771173;12,13570217;11,84991452;11,60336795;11,97568729;12,12585461
China;BC;498,1579766;498,939229;514,4575949;525,7658143;533,3572574;568,9972844;581,4848884;612,2175261;667,1801497;671,8531093;665,6363159;668,2786884;689,6379045;705,1514663;739,2157424;769,508006;784,7981701;808,3134171;847,0610715;916,8663978;911,5649434;920,4084937;930,8510675;956,9968442;961,6294897;1001,269851;1005,899975;982,1294042;1005,069232;943,8543623;960,283917;954,4136812;959,1170511;1039,467278;1067,908615;1143,689361;1243,454981;1306,816456;1308,902434;1466,081177;1495,847609;1516,992394;1541,517923;1552,125834;1338,583554;1352,468612;1215,67409;1223,996949;1111,476632;1087,897736;1003,888231;1033,613272;1042,723799
Cote d'Ivoire;BC;3,81213514;3,809240632;3,956003055;4,012863693;4,171373947;4,344369871;4,592204301;4,718031348;4,881041952;5,038137724;5,17076767;5,28015091;5,412104706;5,578474839;5,667730229;5,86569492;6,035706238;6,14771818;6,402965191;6,684395239;6,868385511;7,091887911;7,290542518;7,443216167;7,645079602;7,867888701;8,03923294;8,341486969;8,318291535;8,740908858;8,875569532;8,931698377;9,031925036;9,062539553;11,76247269;12,04591503;12,35421104;12,70517295;12,83334793;12,07087788;13,15361916;15,25158284;16,16745507;16,94606581;17,42250668;16,20406392;16,459726;16,14955032;16,11191857;16,44700993;16,67437871;16,91840961;17,0681505
Cameroon;BC;4,726693674;4,727456133;4,853407823;4,925996596;5,035519783;5,228726906;5,324203654;5,65310061;5,802474731;5,95052096;6,136042925;6,286715707;6,50496736;6,74199223;6,814370297;7,032051869;7,125689501;7,134100168;7,497538224;7,679240395;8,074723672;8,163433679;8,391026299;8,586387286;8,876825262;9,10853115;9,377266055;9,671760655;9,903636113;10,0384866;10,31656512;10,52304296;11,49645166;11,77550773;12,0904947;12,26246679;10,65526813;9,158001702;9,33598821;9,945082717;10,10934698;10,40095791;10,7698834;11,19877105;11,59397375;11,85019158;12,06783411;12,31496764;12,67277948;12,98084578;13,27007001;13,40155629;13,34252473
Congo_the Democratic Republic of the;BC;13,23210446;13,21616928;13,57225109;13,91227459;14,28642613;14,58791964;15,04616812;15,45498252;15,86664709;16,32134856;16,6695893;17,15421263;17,65702731;18,20287735;18,76684294;19,34627222;19,97374025;20,60924917;21,27766202;21,94909392;22,87847768;23,45023092;24,16777486;24,88168886;25,61700349;26,22305927;26,91910532;27,75039253;28,52787266;29,87157194;31,09878012;31,94835393;32,98689006;34,08848838;35,19932074;36,36078851;37,56792424;38,78319033;40,07459491;41,37518528;42,32082533;44,61449832;47,55633261;52,429242;57,87532875;59,03361075;60,5754983;57,61612614;52,8860348;53,9269367;55,02735097;56,19971586;56,32401456
Congo;BC;0,958261416;0,948228588;0,979041256;0,991336431;1,008514311;1,000705159;1,091500979;1,020683057;1,048985723;1,048193903;1,088152098;1,120862864;1,189838042;1,214036718;1,172683086;1,233951665;1,210669911;1,232801292;1,228144564;1,247617864;1,262986709;1,290158535;1,284893386;1,307727228;1,253831896;1,32474973;1,339812236;1,334670565;1,426726683;1,425190325;1,287279451;1,412632904;1,417763646;1,597330998;1,722734526;1,781509993;2,416391012;2,039741482;2,241754406;2,390941895;2,595428501;3,508335245;3,442664406;3,682789758;3,768205994;3,624545396;3,576733266;3,725913584;3,754286589;3,803593596;3,820672573;3,904046821;3,890917595
Cook Islands;BC;0,001336761;0,001531279;0,001436072;0,001690878;0,001887138;0,002531156;0,002191066;0,002556894;0,002564189;0,002835514;0,002653741;0,005785768;0,005306348;0,005050387;0,005140221;0,006619509;0,004743168;0,004722469;0,004720165;0,003799217;0,003348612;0,002503717;0,003547934;0,003306663;0,003681818;0,003702728;0,003854908;0,003698792;0,003651514;0,003655306;0,010590037;0,010478728;0,005912833;0,004843005;0,007907171;0,012399272;0,013320483;0,00976331;0,010555005;0,009210611;0,010902851;0,010597341;0,012078316;0,011162505;0,011597357;0,009695246;0,010541219;0,010774375;0,010786846;0,011962139;0,009326581;0,009731194;0,009902936
Colombia;BC;12,42277488;12,43404125;10,94196827;9,802313008;9,811693811;14,29935563;14,45440317;14,50291975;17,32023807;17,84446912;18,25767159;17,68011156;17,96004728;18,77507561;18,7746097;19,81048521;19,42325592;19,84220566;19,62350024;19,11824316;21,08783287;22,42725423;21,28484524;22,54354946;23,67447895;24,72068561;24,8396586;18,335984;18,68556958;18,15221862;20,28106333;19,46796759;20,23057444;20,96414768;17,22439465;17,45335581;17,62810478;18,89066186;17,35514313;18,36098145;17,49459949;18,25292037;17,79394937;23,51082841;20,57130686;20,6209556;19,43096003;17,29832889;15,10978692;15,3832022;14,82718202;15,6901003;16,22910106
Comoros;BC;0,051800483;0,051381995;0,053484334;0,055130482;0,055441519;0,061426049;0,068959909;0,072122677;0,075622691;0,078918788;0,081330924;0,084574663;0,08663677;0,088928489;0,090820998;0,094414676;0,097775476;0,105326697;0,10813074;0,113294411;0,147285181;0,154438932;0,157588472;0,161783185;0,16544627;0,177480267;0,183384537;0,186769412;0,194073667;0,209228616;0,221106555;0,224333395;0,231765744;0,245747145;0,257865201;0,267589254;0,278047307;0,275705333;0,283820327;0,296555606;0,310860744;0,315675574;0,327165319;0,340745276;0,344891381;0,355784909;0,363793377;0,379934636;0,393567955;0,411161032;0,42265822;0,454753942;0,456228018
Cape Verde;BC;0,075364803;0,076892204;0,079214115;0,079273125;0,081695327;0,084760167;0,085519653;0,084419943;0,085778747;0,090800637;0,087985097;0,084162177;0,072119864;0,07187353;0,075238956;0,075331093;0,076622626;0,086357732;0,087315508;0,089720871;0,111416537;0,116483315;0,119281471;0,121746953;0,125753414;0,131942387;0,138031987;0,141834274;0,146770156;0,161944339;0,200385586;0,229928932;0,238074464;0,197783173;0,20539806;0,249232701;0,265952398;0,293614831;0,296351475;0,28187956;0,29081637;0,308661086;0,286317375;0,284708475;0,284663756;0,294043324;0,277851009;0,28352579;0,289807931;0,294392923;0,298237821;0,310735623;0,318879877
Costa Rica;BC;1,295733367;1,286464959;1,398407453;1,434877454;1,395228517;1,460549932;1,486835033;1,592125272;1,679183963;1,727397276;1,651484823;1,665717416;1,580433413;1,658257425;1,886714729;1,813813258;1,782548101;1,764880044;1,821896125;1,767075424;1,873884195;1,947976426;2,010405404;2,07810318;2,158547744;2,21193456;2,161626323;1,919336545;1,916291894;1,913336256;2,209348388;2,012324752;2,030349472;2,204388681;3,27816104;3,358802005;3,670456444;4,048029887;3,830395706;3,937191229;3,940924661;3,594140656;3,651391822;3,93493562;3,960436688;3,904413947;3,36102078;3,277505107;3,183898378;3,114951038;3,058729217;3,177377748;3,230367078
Cuba;BC;16,94574879;15,33183202;13,10585736;13,34328539;13,99176476;13,90799393;13,60073955;14,61749064;16,27035522;16,66695609;14,59560281;15,46904979;15,37715857;15,5118831;15,76603626;14,16757484;13,99140258;14,13969772;15,09298634;17,17162959;29,46890435;28,37250062;26,23926467;16,94586524;16,12106725;13,31193976;15,49300342;15,26496717;13,31604537;13,30030973;13,59475544;13,62254041;10,48957305;8,122086041;7,88326047;5,050358519;4,539439467;4,696184853;5,015230294;5,054119703;4,273927656;4,729241866;4,926483019;4,938391765;5,557042128;5,918777317;4,815792138;6,089419562;6,855791958;5,955368209;4,519982895;4,411064107;4,367166038
Cayman Islands;BC;0,000947399;0,001015512;0,001539137;0,001461941;0,001570922;0,001955782;0,001740893;0,002064761;0,001982232;0,002067048;0,002367688;0,002394748;0,00234384;0,002645823;0,002841683;0,002752649;0,003398802;0,003720725;0,004204451;0,004696126;0,008778411;0,008625497;0,008442134;0,008554994;0,00954473;0,009973195;0,009219578;0,009172244;0,010099173;0,010307005;0,009873028;0,010062593;0,011530235;0,011693305;0,010107001;0,010451682;0,011639529;0,014871867;0,017151787;0,017505402;0,020343741;0,013560133;0,016000258;0,018770835;0,020023004;0,020851521;0,020604392;0,021161516;0,021039536;0,028915696;0,024583213;0,023845241;0,024725878
Cyprus;BC;0,262760678;0,281717602;0,303920813;0,292046653;0,246775576;0,208636855;0,248013864;0,265935951;0,28060667;0,298080361;0,319173683;0,297594259;0,304625804;0,315156082;0,336792128;0,339874554;0,363239914;0,417908852;0,437764009;0,45062657;0,458536741;0,480704597;0,549642665;0,560486952;0,578149952;0,592289554;0,604587697;0,576840265;0,602041918;0,605828448;0,586992591;0,577256246;0,546831783;0,549571761;0,510267069;0,408544938;0,358279145;0,364468542;0,339110685;0,317888793;0,304954827;0,273600696;0,260462903;0,225735102;0,210301652;0,222655836;0,240472538;0,286740533;0,295434881;0,298629381;0,31361055;0,341258048;0,349187556
Czech Republic;BC;16,49654663;16,46781708;15,80909145;15,14123075;14,8831761;15,46613591;15,77062063;16,85146281;15,07105522;16,763864;15,21033104;14,73173305;15,08178391;15,04688323;15,35449293;16,36501806;16,2954119;16,79541706;16,18312181;14,79924008;14,28170672;12,36130051;11,23150192;10,2907798;8,81401805;7,44550867;7,215283114;6,957425214;6,541392641;6,151199337;6,539017523;6,325802251;6,438617934;6,755398221;7,135845247;7,087671589;7,075915889;6,884434897;7,065782107;7,346966253;8,591991888;9,30206319;9,095097911;8,749329631;8,792669722;8,579403289;8,506636664;7,996408292;7,837265529;7,508630982;6,935224783;7,065630791;7,212974211
Germany;BC;71,58764201;67,98806122;65,89172131;66,19346067;62,85822848;59,23564672;59,64330144;58,50342872;60,2369649;62,30430707;55,99253392;54,55891053;53,36636088;52,84402547;53,06607355;53,17280676;54,39301379;53,89514319;53,15657603;52,57977444;48,89771634;41,60746185;39,48122344;39,07136262;37,83279757;36,16598099;34,32929558;32,55642023;31,03053544;28,93671898;26,12329374;24,14572044;22,47306584;22,04549122;20,50638492;19,03987185;19,69669232;19,02512822;18,93240709;17,33721747;17,91473486;16,85953754;17,04063815;16,89086056;16,0024032;16,01819846;15,81279545;15,30721422;15,24985836;14,84861867;13,833222;14,17274266;14,14519963
Djibouti;BC;0,115352811;0,116261747;0,118692456;0,120001948;0,12837634;0,13399667;0,130310602;0,132802531;0,143688104;0,165319803;0,167070399;0,151955376;0,134939555;0,131461672;0,127533245;0,138616865;0,153717278;0,181985341;0,185641567;0,248633181;0,329661496;0,376659949;0,370410857;0,375361724;0,381198373;0,398165613;0,419165651;0,438165543;0,4538101;0,484743082;0,408994367;0,412034024;0,42631661;0,446843796;0,453470888;0,459120855;0,463728789;0,483455102;0,508548735;0,488090342;0,513738919;0,476961577;0,519785101;0,534346031;0,510396166;0,50823802;0,484323427;0,475211814;0,508713356;0,514327974;0,524799622;0,540231494;0,543932798
Dominica;BC;0,04936305;0,046763576;0,035196986;0,038811325;0,037544958;0,032696614;0,028585754;0,031143483;0,029062625;0,031376602;0,029708815;0,026688946;0,026167446;0,021542476;0,018910689;0,018902463;0,020107515;0,016531302;0,016325816;0,015767034;0,018843876;0,018506221;0,016923745;0,016595536;0,016734476;0,016368206;0,015856209;0,016390696;0,01401169;0,013912744;0,013709427;0,012534744;0,0120896;0,012159951;0,011735226;0,011355574;0,010927714;0,011116407;0,010756371;0,011056678;0,012018174;0,01395983;0,014762018;0,013779763;0,01436422;0,014224828;0,014662371;0,014388766;0,014550409;0,015078989;0,013700773;0,013576943;0,013798563
Denmark;BC;3,349897094;3,012356562;3,188893891;3,073595312;2,60635521;2,807273031;2,884796021;2,89274084;2,989962449;3,269671794;3,410183477;3,301458735;3,364915945;3,290063356;3,531392256;4,043143201;4,255948737;4,127007963;4,043565442;4,000918536;3,451715312;3,646156599;3,383099445;3,344716768;3,329261983;3,307207881;3,250987109;3,069306804;2,791548462;2,659919368;2,657937488;2,646542984;2,545631312;2,557543008;2,509259855;2,57652276;2,600277705;2,678032731;2,627367042;2,396166341;2,360289072;2,193399104;2,052331572;2,024487698;1,956352083;2,112298235;2,106396448;2,089572366;1,98921784;1,876663037;1,761695174;1,805264335;1,829055718
Dominican Republic;BC;8,994799837;9,046273161;9,338374338;9,286132919;9,619928125;9,600312827;10,12230697;9,986922211;10,12847861;10,28318969;9,403545304;11,28597918;14,10385649;13,10748352;14,64814496;7,186970827;7,061615022;7,283700502;5,223544097;4,872539733;4,31958956;4,347313832;4,377102224;4,528415527;4,634650549;4,399817825;4,846224093;5,091624988;4,767098598;4,702129378;5,081248701;5,003433234;5,461656621;5,161995922;5,227275906;5,071765116;5,074352778;5,126295326;5,050431468;5,106352867;4,892633984;4,370660523;4,590794019;4,572142055;4,472203713;4,432826834;4,655905882;4,868458137;4,84746965;4,722746619;4,718524412;4,689990361;4,764120337
Algeria;BC;1,164994998;1,150407576;1,375156515;1,563913706;1,640020119;1,758914248;2,012549899;2,144690229;2,345756519;2,59805885;2,755835288;2,776125145;2,896698921;2,911341253;3,054930196;5,300588313;5,213315496;5,202417962;5,163647705;5,396613246;6,650038925;7,323471175;7,423629168;7,6056946;6,999554228;6,821301142;6,840453815;6,777350624;7,517864835;8,141181192;8,44434469;8,736396654;9,452375291;10,10131747;11,39879307;11,8044738;11,54049446;12,10049569;12,59099461;12,71117217;12,84367963;13,50307172;14,76258157;14,82268197;15,79708708;15,72531232;12,98963762;12,15194396;11,92954743;12,31281648;10,86146655;11,47459619;12,48998313
Ecuador;BC;2,982495665;2,939375816;2,920028593;2,811465725;2,989480049;3,083096106;3,0008398;3,087002897;3,031578806;3,596317716;3,915510526;4,239279595;4,348332615;4,591452422;5,198454249;5,404827185;5,344106101;5,554734999;5,790553941;5,466463161;6,720345679;6,733882198;6,54731228;6,477888348;6,752703778;6,853957938;7,947492375;7,376452334;7,75399013;7,149368908;5,910009599;6,036472293;6,016694006;6,03408808;6,272967137;6,380580764;5,947019732;6,262629967;5,644245445;5,276526512;5,678783402;5,940327623;6,163794562;6,34590489;6,993100914;7,110912732;6,283571854;6,568407468;7,139624357;7,344175068;6,784744293;7,407039315;7,732664606
Egypt;BC;8,577921891;8,499569678;8,960854957;8,53169304;8,978582048;9,086275652;9,530816626;9,696182628;9,636000567;9,791569489;10,3517176;10,81534963;11,07363613;11,53559143;12,16826183;12,48093234;12,40706697;13,34345374;13,88678423;14,88947717;17,18472954;17,70554177;18,42271052;19,50671622;20,1585253;20,90764092;22,39906143;24,76632818;26,06162369;27,16354926;27,60959889;26,60125078;26,77644427;27,63466214;28,42449496;27,85363428;27,62924774;28,25116616;28,43589038;28,79051783;29,44266393;29,44649813;30,21010062;30,41983794;30,79559724;29,51628724;27,62930939;26,53521428;26,35490697;24,25644825;24,93000373;26,41693289;29,37705089
Eritrea;BC;1,04217444;1,043303669;1,058312969;1,08312488;1,111219735;1,137903849;1,176960007;1,209586304;1,242055046;1,284029323;1,33405493;1,371470522;1,392632661;1,444336761;1,437963433;1,476125811;1,556277138;1,619767177;1,689639882;1,712994535;1,800282081;1,824005358;1,976651393;1,697548169;1,973429001;2,034100032;2,127354997;2,186811862;1,436903129;1,442421402;1,431302441;1,539128367;1,558898344;1,609175696;1,385566305;1,415251788;1,427345412;1,460340516;1,436475688;1,502092223;1,558495099;1,684597584;1,690756171;1,733266828;1,783482105;1,822278605;1,869090582;1,865407016;1,89474054;1,919705238;1,943260481;1,952709473;1,956692265
Western Sahara;BC;0,010192084;0,010013783;0,009638356;0,009726231;0,010976381;0,011794979;0,012603743;0,012907608;0,013116611;0,014455188;0,015441034;0,014103213;0,012406204;0,01226118;0,011873409;0,014352167;0,01725766;0,022803829;0,022146248;0,020838269;0,025226974;0,031582973;0,029694318;0,028373923;0,028623146;0,03397113;0,036231717;0,038158284;0,040789234;0,045347397;0,056844596;0,056906785;0,056576992;0,05777132;0,059913813;0,061537987;0,056399648;0,052714922;0,051966321;0,051055839;0,048608421;0,047557368;0,047760364;0,047326673;0,045077815;0,042951908;0,037055743;0,03125444;0,031722479;0,032756218;0,027824628;0,033990653;0,034040278
Spain;BC;19,79796407;20,56301188;18,59599498;20,85436162;22,65058677;21,61813173;22,7872703;20,56203994;20,6395332;22,5716045;24,2386109;20,12471626;19,52814796;19,30292162;20,44570778;19,72792796;18,9915453;19,58867106;22,71274932;28,30038544;29,23409562;29,31974338;28,54655778;27,69404842;27,73407216;26,83551956;26,25478723;25,71067048;26,12849112;25,61001606;26,46650738;26,70559942;25,85123881;27,37384275;26,69000338;26,16163671;26,88664978;26,77979393;25,0270999;25,22260657;24,38866005;23,57453539;21,45922669;21,76486379;19,37976581;19,91557135;18,91243275;19,41678816;19,30681667;18,89387917;17,39924083;17,72258905;18,16766574
Estonia;BC;2,649156664;2,639355621;2,735840962;2,885805677;3,044099822;3,117697189;3,221266668;3,259171654;3,303796557;3,365905884;3,445798073;3,469220758;3,467370611;3,382949919;3,349475388;3,275341643;3,158722557;3,181314672;3,01894396;2,790497457;2,459040932;2,34785137;1,799345772;1,615411071;1,882084636;2,455219892;2,763789698;2,754513371;2,319119033;2,173557413;2,178286692;2,174257209;2,142869101;2,303760502;2,296008758;2,18669329;2,012401749;2,441215507;2,263205374;1,989874703;2,168215692;2,036512849;1,954294786;2,0015622;1,91986251;1,753391761;1,828017712;1,881386528;1,860270204;1,556028114;1,460116258;1,378631294;1,362347245
Ethiopia;BC;20,9776926;20,98083177;21,53801662;22,0259674;22,55333961;22,89260453;23,30182161;23,64435722;23,88714762;24,31583716;24,89311186;25,41319075;26,00209387;26,91260545;27,55522927;28,34321129;29,31954692;30,34830686;31,38545321;32,35298096;33,46131808;34,7102248;37,34100204;38,47837346;44,04050128;45,79042525;47,62123554;49,04680841;50,28781353;51,9664629;53,37931689;55,37048104;56,74950807;58,49853282;60,38463597;62,08627613;63,76386273;65,61540378;67,51191743;68,51510986;70,48698093;72,63424745;74,81635754;77,50236593;79,99966145;81,18848283;83,00896028;85,21811309;86,66461244;88,6589884;90,83081996;91,83924734;92,14097661
Finland;BC;9,376770159;9,005262529;9,686796127;9,251673332;8,748762307;7,392366766;7,378933714;7,193053854;7,561298773;7,966262142;8,115142005;8,257041491;7,943948504;8,11843715;10,44208474;9,537468893;9,500110801;9,861169802;9,290829163;9,713244973;10,12833185;9,301645478;8,930256159;9,187149513;9,57532775;9,499322894;9,339966177;9,709922671;9,770422634;9,583663997;8,600207563;8,358748214;8,287199528;8,062430795;7,934358428;7,295272358;7,588502659;7,431802497;7,039288114;6,640868844;7,358308088;6,79415479;6,863331418;6,701339884;6,771891889;6,466985013;6,828615547;6,816913737;6,888237881;6,806694021;6,262924323;6,268583458;6,395529039
Fiji;BC;0,090497278;0,082692997;0,082603945;0,086225403;0,087294929;0,11194804;0,101587832;0,119616427;0,122836756;0,150090038;0,134905028;0,162049788;0,155288497;0,109948872;0,137905187;0,141053204;0,160070716;0,126221628;0,127156818;0,131230548;0,96255683;0,903201365;0,988080136;1,025288294;1,188263163;1,028442003;1,036000972;0,796945327;0,586257286;0,869472802;0,932244904;0,839725284;0,881714154;0,811430188;0,933178872;0,82845586;0,932976405;0,733668564;0,63914842;0,516233467;0,505663513;0,506406426;0,484302514;0,540594171;0,658984617;0,660407239;0,486124688;0,574733633;0,518368958;0,55391436;0,476788794;0,485503361;0,488065412
Falkland Islands (Malvinas);BC;0,001267983;0,00121626;0,001068174;0,001130381;0,001081194;0,001017293;0,000944105;0,001016797;0,000973677;0,001019531;0,00098729;0,000939973;0,000930684;0,00081521;0,000793783;0,000840304;0,000857599;0,000757725;0,001275441;0,001431981;0,002314907;0,002019903;0,001963683;0,001945028;0,001730977;0,002119944;0,001745122;0,002157982;0,001698926;0,001663597;0,002205353;0,002154484;0,002269835;0,00227771;0,002182995;0,002130309;0,002276505;0,002231462;0,00234944;0,002419202;0,002468432;0,002841678;0,003132465;0,003316374;0,003616825;0,003492881;0,003741822;0,003637175;0,003880997;0,004101837;0,003849376;0,004163424;0,004170063
France;BC;64,61545957;61,99414542;60,03763053;59,6038501;57,11034331;60,37631487;62,05089409;60,96946269;61,32693888;61,66595743;58,19129821;55,0043195;49,86349823;52,51763825;52,9573377;55,96349378;54,40224415;56,86805778;55,99519442;57,32355211;59,80350888;65,63649743;64,77564976;63,31860927;59,59176792;60,85325873;63,21340407;59,00200629;58,35536324;55,00088428;51,5081955;50,52793434;46,48180638;45,92167281;44,42865484;42,06740999;39,16689703;37,47434813;36,90473035;35,60259631;36,76726182;32,53511309;34,07194145;35,18625625;31,20956417;31,42175281;31,83384574;30,30809076;28,25367617;27,77400284;24,75886553;25,76592974;25,00560281
Faroe Islands;BC;3,99E-05;4,08E-05;4,17E-05;4,26E-05;4,34E-05;4,47E-05;4,59E-05;4,66E-05;4,73E-05;4,79E-05;4,86E-05;4,89E-05;4,91E-05;4,93E-05;4,96E-05;5,00E-05;5,04E-05;5,08E-05;5,12E-05;5,15E-05;5,15E-05;5,12E-05;7,06E-05;6,99E-05;6,93E-05;6,89E-05;6,88E-05;6,86E-05;6,88E-05;6,89E-05;6,97E-05;7,00E-05;7,03E-05;7,05E-05;7,08E-05;7,12E-05;7,14E-05;7,17E-05;7,20E-05;7,23E-05;7,26E-05;7,30E-05;7,33E-05;7,34E-05;7,35E-05;7,31E-05;7,32E-05;7,36E-05;7,39E-05;5,48E-05;5,52E-05;5,55E-05;5,59E-05
Micronesia, Federated States of;BC;;;;;;;;;;;;;;;;;;;;;;4,35E-06;4,19E-06;3,97E-06;3,81E-06;0,000114835;0,000116548;0,000116905;0,000117177;0,000117429;0,000117729;0,000118061;0,000118251;0,000118352;0,000118306;0,000118198;0,00011796;0,000124599;0,000116881;0,000115865;0,000114554;0,000113225;0,000104998;0,000112983;0,000111333;0,000110985;0,000109832;0,000110997;0,00011123;0,000110841;0,000111073;0,000111091;0,00011111
Gabon;BC;1,254697698;1,248450428;1,259416626;1,302031428;1,313821641;1,361840317;1,490240136;1,675018402;1,826827322;1,634892473;1,579821209;1,772329812;1,739765058;1,779173938;1,638538741;1,702903507;1,711949482;1,632048986;1,666017266;1,663561209;1,693441204;1,76940029;1,807636894;1,858640226;1,79896609;1,848394901;1,877515702;1,908861986;1,956246369;1,949483473;1,963271829;1,995952137;2,431377605;2,812913021;3,137592298;3,432030218;3,657245043;3,856497372;3,983190708;4,285672073;4,700706281;3,91942137;3,5774302;4,931422171;4,740572329;4,821808514;4,790551214;4,417402079;4,376651653;4,333808438;4,292386147;4,297229008;4,289212232
United Kingdom;BC;53,11955742;47,68113065;43,39264967;42,12124822;39,17330661;36,268806;34,42907014;34,9990968;32,46725157;33,09007804;29,26892968;27,14573686;27,13125826;26,32386061;25,4689465;26,99186962;27,5831392;26,73667338;27,39663989;27,48127238;27,29321139;26,98831616;26,07250787;26,23648305;26,01185073;24,59860014;25,0518186;24,34022719;22,84757662;21,7519973;19,99467632;18,94704388;18,29626905;18,2881208;17,34199295;16,94581164;17,17174052;16,68390974;15,25288451;13,99742017;13,80038694;12,99145943;13,18120826;12,93129359;12,83198629;13,05358877;13,06195654;13,21179287;13,2890649;13,12743621;11,16360617;10,86656508;11,31661665
Georgia;BC;3,137989778;3,12543806;3,169217034;3,200281436;3,280710947;3,2690707;3,316278875;3,295513394;3,272793206;3,282854346;3,336536442;3,313890358;3,312418176;3,170404248;3,18490606;3,146893404;3,026690478;3,166219998;3,056821911;2,913888357;2,304574918;1,801092996;2,002887869;2,533704064;1,039071058;1,580228463;2,110992539;1,740214847;1,568854189;1,514712569;1,451283357;1,423070837;1,419949441;1,429669438;1,436700684;0,878130443;0,908791934;1,093048649;1,036291455;1,238325356;1,057951893;0,939840745;0,954102987;1,397018538;1,375124464;1,274972644;1,288762195;1,205926708;1,010909536;0,969921968;0,909252991;0,816329666;0,827856903
